Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
112000	1.7994	0.4920	1.3074	0.8450	0.5689	1.010684	0.940979
113000	1.7997	0.4913	1.3084	0.8452	0.5686	1.010777	0.941193
114000	1.7999	0.4906	1.3093	0.8453	0.5681	1.010905	0.941441
115000	1.8000	0.4896	1.3104	0.8456	0.5678	1.011067	0.941705
116000	1.8000	0.4885	1.3115	0.8458	0.5672	1.011397	0.942230
117000	1.8004	0.4877	1.3126	0.8461	0.5669	1.011738	0.942750
118000	1.8007	0.4870	1.3137	0.8462	0.5666	1.012264	0.943438
119000	1.8011	0.4865	1.3146	0.8462	0.5664	1.012838	0.944264
120000	1.8011	0.4856	1.3154	0.8464	0.5660	1.013434	0.945046
121000	1.8014	0.4850	1.3165	0.8466	0.5658	1.013914	0.945612
122000	1.8017	0.4845	1.3172	0.8467	0.5655	1.014492	0.946235
123000	1.8018	0.4838	1.3180	0.8467	0.5652	1.015109	0.946841
124000	1.8019	0.4836	1.3183	0.8468	0.5649	1.015896	0.947621
125000	1.8020	0.4833	1.3187	0.8469	0.5645	1.016717	0.948450
126000	1.8023	0.4826	1.3196	0.8471	0.5643	1.017241	0.949362
127000	1.8021	0.4816	1.3205	0.8474	0.5639	1.017837	0.950269
128000	1.8020	0.4807	1.3213	0.8477	0.5635	1.018520	0.951214
129000	1.8019	0.4795	1.3224	0.8480	0.5631	1.019126	0.952087
130000	1.8019	0.4784	1.3235	0.8482	0.5627	1.019728	0.952907
131000	1.8021	0.4777	1.3244	0.8483	0.5626	1.019950	0.953815
132000	1.8022	0.4773	1.3249	0.8484	0.5623	1.020152	0.954709
133000	1.8022	0.4768	1.3255	0.8486	0.5621	1.020282	0.955587
134000	1.8023	0.4764	1.3259	0.8486	0.5619	1.020414	0.956511
135000	1.8024	0.4757	1.3267	0.8488	0.5616	1.020627	0.957438
136000	1.8024	0.4750	1.3274	0.8490	0.5614	1.020554	0.958251
