Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
157000	1.7572	0.7355	1.0217	0.7582	0.6625	1.618503	1.682738
158000	1.7575	0.7359	1.0215	0.7579	0.6627	1.618263	1.682537
159000	1.7580	0.7366	1.0213	0.7578	0.6626	1.618059	1.682279
160000	1.7582	0.7368	1.0214	0.7577	0.6627	1.617859	1.682044
161000	1.7586	0.7374	1.0212	0.7575	0.6628	1.617700	1.681978
162000	1.7587	0.7377	1.0210	0.7575	0.6628	1.617559	1.681885
163000	1.7589	0.7380	1.0209	0.7573	0.6628	1.617383	1.681815
164000	1.7593	0.7386	1.0207	0.7572	0.6628	1.617225	1.681723
165000	1.7594	0.7389	1.0206	0.7572	0.6628	1.617038	1.681561
166000	1.7596	0.7394	1.0203	0.7569	0.6629	1.616847	1.681423
167000	1.7602	0.7400	1.0201	0.7568	0.6629	1.616675	1.681290
168000	1.7604	0.7404	1.0200	0.7565	0.6630	1.616539	1.681198
169000	1.7606	0.7411	1.0195	0.7563	0.6631	1.616355	1.681052
170000	1.7607	0.7415	1.0192	0.7561	0.6632	1.616173	1.680912
171000	1.7609	0.7419	1.0189	0.7560	0.6633	1.616421	1.681162
172000	1.7610	0.7421	1.0189	0.7560	0.6632	1.616581	1.681260
173000	1.7613	0.7423	1.0190	0.7559	0.6633	1.616749	1.681369
174000	1.7616	0.7427	1.0189	0.7558	0.6634	1.616886	1.681437
175000	1.7615	0.7430	1.0186	0.7557	0.6635	1.617039	1.681525
176000	1.7615	0.7433	1.0182	0.7556	0.6636	1.617204	1.681599
177000	1.7616	0.7434	1.0181	0.7555	0.6637	1.617327	1.681631
178000	1.7618	0.7438	1.0180	0.7554	0.6638	1.617597	1.681767
179000	1.7612	0.7436	1.0176	0.7554	0.6639	1.617762	1.681830
180000	1.7611	0.7438	1.0173	0.7553	0.6640	1.617965	1.681920
181000	1.7614	0.7444	1.0170	0.7551	0.6640	1.618324	1.682308
182000	1.7617	0.7448	1.0169	0.7550	0.6641	1.618711	1.682650
183000	1.7617	0.7450	1.0167	0.7549	0.6642	1.619015	1.682944
184000	1.7617	0.7451	1.0166	0.7549	0.6642	1.619363	1.683246
185000	1.7618	0.7453	1.0165	0.7547	0.6643	1.619572	1.683421
186000	1.7620	0.7457	1.0164	0.7546	0.6643	1.619853	1.683626
187000	1.7622	0.7460	1.0162	0.7545	0.6643	1.620144	1.683877
188000	1.7622	0.7463	1.0159	0.7544	0.6644	1.620423	1.684139
189000	1.7622	0.7464	1.0157	0.7544	0.6645	1.620705	1.684379
190000	1.7621	0.7467	1.0154	0.7544	0.6646	1.620997	1.684648
191000	1.7623	0.7469	1.0154	0.7543	0.6645	1.621080	1.684823
192000	1.7625	0.7470	1.0155	0.7542	0.6645	1.621280	1.685037
193000	1.7626	0.7472	1.0154	0.7541	0.6645	1.621343	1.685211
194000	1.7625	0.7472	1.0153	0.7542	0.6645	1.621455	1.685373
195000	1.7624	0.7472	1.0152	0.7541	0.6646	1.621521	1.685523
196000	1.7624	0.7474	1.0150	0.7541	0.6647	1.621605	1.685720
197000	1.7627	0.7477	1.0150	0.7540	0.6647	1.621670	1.685837
198000	1.7629	0.7478	1.0151	0.7539	0.6648	1.621747	1.686027
199000	1.7629	0.7479	1.0150	0.7538	0.6648	1.621785	1.686179
200000	1.7631	0.7483	1.0147	0.7537	0.6647	1.621822	1.686309
201000	1.7634	0.7485	1.0149	0.7537	0.6647	1.621564	1.687032
202000	1.7636	0.7488	1.0149	0.7535	0.6647	1.621333	1.687787
203000	1.7640	0.7492	1.0148	0.7535	0.6647	1.621099	1.688535
