Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
240000	1.8278	0.5724	1.2554	0.8096	0.5819	0.991841	0.937700
241000	1.8277	0.5715	1.2562	0.8099	0.5816	0.992064	0.937863
242000	1.8275	0.5708	1.2568	0.8101	0.5814	0.992231	0.937989
243000	1.8275	0.5700	1.2575	0.8104	0.5812	0.992427	0.938115
244000	1.8276	0.5694	1.2581	0.8106	0.5810	0.992603	0.938236
245000	1.8276	0.5688	1.2588	0.8108	0.5808	0.992784	0.938356
246000	1.8276	0.5680	1.2596	0.8111	0.5805	0.992973	0.938482
247000	1.8276	0.5673	1.2603	0.8113	0.5803	0.993120	0.938573
248000	1.8276	0.5666	1.2610	0.8117	0.5800	0.993294	0.938678
249000	1.8275	0.5657	1.2618	0.8119	0.5797	0.993467	0.938806
250000	1.8275	0.5649	1.2626	0.8121	0.5795	0.993662	0.938935
251000	1.8275	0.5642	1.2633	0.8123	0.5792	0.994035	0.939217
252000	1.8274	0.5635	1.2639	0.8126	0.5790	0.994333	0.939438
253000	1.8273	0.5628	1.2645	0.8128	0.5788	0.994616	0.939643
254000	1.8272	0.5621	1.2652	0.8130	0.5786	0.994900	0.939852
255000	1.8274	0.5615	1.2658	0.8132	0.5785	0.995200	0.940074
256000	1.8275	0.5609	1.2665	0.8134	0.5782	0.995481	0.940296
257000	1.8276	0.5603	1.2672	0.8136	0.5780	0.995762	0.940521
258000	1.8275	0.5597	1.2678	0.8138	0.5778	0.996064	0.940754
259000	1.8274	0.5590	1.2684	0.8141	0.5776	0.996337	0.940954
260000	1.8274	0.5583	1.2691	0.8143	0.5773	0.996620	0.941166
261000	1.8273	0.5575	1.2698	0.8146	0.5771	0.996912	0.941527
262000	1.8273	0.5569	1.2704	0.8147	0.5769	0.997182	0.941850
263000	1.8273	0.5565	1.2708	0.8149	0.5768	0.997430	0.942150
264000	1.8272	0.5559	1.2713	0.8151	0.5766	0.997700	0.942476
265000	1.8272	0.5553	1.2719	0.8153	0.5764	0.997936	0.942774
266000	1.8272	0.5547	1.2725	0.8154	0.5762	0.998185	0.943069
267000	1.8270	0.5541	1.2729	0.8156	0.5761	0.998391	0.943318
268000	1.8269	0.5536	1.2733	0.8158	0.5759	0.998581	0.943570
269000	1.8269	0.5531	1.2737	0.8160	0.5757	0.998790	0.943829
270000	1.8268	0.5525	1.2743	0.8162	0.5756	0.998992	0.944079
271000	1.8266	0.5519	1.2747	0.8163	0.5755	0.999376	0.944499
272000	1.8267	0.5515	1.2752	0.8166	0.5752	0.999720	0.944861
273000	1.8266	0.5508	1.2758	0.8168	0.5750	1.000032	0.945197
274000	1.8267	0.5503	1.2764	0.8170	0.5748	1.000372	0.945545
275000	1.8268	0.5498	1.2770	0.8171	0.5746	1.000691	0.945869
276000	1.8267	0.5491	1.2776	0.8174	0.5744	1.000979	0.946165
277000	1.8266	0.5484	1.2783	0.8176	0.5742	1.001286	0.946478
278000	1.8267	0.5478	1.2788	0.8177	0.5740	1.001589	0.946784
279000	1.8268	0.5475	1.2794	0.8179	0.5739	1.001890	0.947092
280000	1.8268	0.5471	1.2797	0.8180	0.5737	1.002201	0.947395
281000	1.8268	0.5466	1.2802	0.8182	0.5735	1.002518	0.947744
282000	1.8268	0.5460	1.2808	0.8183	0.5734	1.002796	0.948044
283000	1.8268	0.5456	1.2812	0.8185	0.5732	1.003118	0.948383
284000	1.8268	0.5451	1.2818	0.8187	0.5730	1.003392	0.948680
285000	1.8270	0.5445	1.2824	0.8188	0.5727	1.003680	0.948975
286000	1.8271	0.5441	1.2829	0.8190	0.5726	1.003963	0.949269
287000	1.8268	0.5435	1.2834	0.8192	0.5725	1.004257	0.949564
288000	1.8266	0.5428	1.2838	0.8195	0.5723	1.004539	0.949852
289000	1.8264	0.5420	1.2844	0.8197	0.5722	1.004794	0.950091
290000	1.8263	0.5415	1.2848	0.8198	0.5720	1.005057	0.950347
291000	1.8263	0.5411	1.2852	0.8200	0.5718	1.005384	0.950666
292000	1.8262	0.5406	1.2856	0.8201	0.5717	1.005699	0.950961
293000	1.8260	0.5400	1.2860	0.8204	0.5715	1.005965	0.951217
294000	1.8259	0.5395	1.2864	0.8205	0.5714	1.006217	0.951454
295000	1.8257	0.5389	1.2868	0.8207	0.5713	1.006455	0.951680
296000	1.8257	0.5384	1.2873	0.8209	0.5712	1.006698	0.951903
297000	1.8257	0.5379	1.2877	0.8210	0.5710	1.006954	0.952152
298000	1.8257	0.5375	1.2882	0.8212	0.5709	1.007182	0.952387
299000	1.8256	0.5370	1.2886	0.8213	0.5708	1.007412	0.952618
300000	1.8257	0.5367	1.2889	0.8215	0.5707	1.007647	0.952863
301000	1.8256	0.5363	1.2893	0.8216	0.5705	1.007862	0.953289
302000	1.8255	0.5358	1.2898	0.8218	0.5703	1.008021	0.953640
303000	1.8256	0.5354	1.2902	0.8219	0.5701	1.008186	0.954012
304000	1.8256	0.5349	1.2907	0.8221	0.5699	1.008353	0.954362
305000	1.8258	0.5345	1.2913	0.8222	0.5698	1.008507	0.954718
306000	1.8260	0.5341	1.2918	0.8223	0.5696	1.008641	0.955068
307000	1.8259	0.5337	1.2922	0.8225	0.5695	1.008785	0.955405
308000	1.8259	0.5332	1.2927	0.8227	0.5693	1.008928	0.955753
309000	1.8259	0.5327	1.2932	0.8228	0.5692	1.009042	0.956067
310000	1.8260	0.5324	1.2935	0.8229	0.5691	1.009188	0.956399
311000	1.8259	0.5319	1.2940	0.8231	0.5689	1.009527	0.956961
312000	1.8258	0.5315	1.2943	0.8232	0.5688	1.009783	0.957448
313000	1.8259	0.5311	1.2947	0.8233	0.5687	1.010057	0.957925
314000	1.8258	0.5308	1.2950	0.8235	0.5686	1.010317	0.958386
315000	1.8257	0.5303	1.2955	0.8236	0.5684	1.010535	0.958814
316000	1.8257	0.5297	1.2960	0.8238	0.5683	1.010763	0.959241
317000	1.8255	0.5292	1.2963	0.8240	0.5681	1.010996	0.959679
318000	1.8255	0.5288	1.2968	0.8242	0.5680	1.011227	0.960103
319000	1.8255	0.5283	1.2972	0.8243	0.5679	1.011457	0.960525
320000	1.8255	0.5280	1.2975	0.8244	0.5678	1.011676	0.960942
321000	1.8255	0.5277	1.2978	0.8245	0.5677	1.011919	0.961588
322000	1.8254	0.5271	1.2982	0.8247	0.5675	1.012097	0.962154
323000	1.8253	0.5266	1.2987	0.8248	0.5674	1.012253	0.962695
324000	1.8252	0.5262	1.2991	0.8250	0.5672	1.012408	0.963220
325000	1.8252	0.5257	1.2995	0.8251	0.5671	1.012557	0.963731
326000	1.8253	0.5255	1.2998	0.8252	0.5670	1.012678	0.964212
327000	1.8252	0.5251	1.3001	0.8253	0.5669	1.012795	0.964674
328000	1.8252	0.5248	1.3004	0.8254	0.5668	1.012945	0.965159
329000	1.8252	0.5245	1.3007	0.8255	0.5667	1.013085	0.965632
330000	1.8253	0.5242	1.3012	0.8256	0.5666	1.013193	0.966075
331000	1.8253	0.5239	1.3014	0.8257	0.5666	1.013492	0.966843
332000	1.8253	0.5235	1.3018	0.8258	0.5664	1.013735	0.967552
333000	1.8252	0.5232	1.3021	0.8259	0.5664	1.013972	0.968256
334000	1.8251	0.5227	1.3025	0.8260	0.5662	1.014219	0.968956
335000	1.8252	0.5223	1.3029	0.8262	0.5660	1.014460	0.969667
336000	1.8252	0.5218	1.3034	0.8264	0.5659	1.014686	0.970352
337000	1.8252	0.5214	1.3037	0.8265	0.5658	1.014924	0.971034
338000	1.8251	0.5211	1.3040	0.8266	0.5658	1.015161	0.971715
339000	1.8250	0.5207	1.3043	0.8267	0.5657	1.015398	0.972395
340000	1.8249	0.5204	1.3046	0.8268	0.5656	1.015621	0.973074
341000	1.8250	0.5200	1.3049	0.8269	0.5655	1.015879	0.973798
342000	1.8250	0.5196	1.3054	0.8270	0.5653	1.016125	0.974513
343000	1.8250	0.5193	1.3057	0.8271	0.5652	1.016373	0.975226
344000	1.8252	0.5191	1.3061	0.8272	0.5651	1.016614	0.975926
345000	1.8253	0.5188	1.3065	0.8274	0.5649	1.016874	0.976639
346000	1.8253	0.5184	1.3069	0.8275	0.5648	1.017137	0.977360
347000	1.8253	0.5181	1.3072	0.8276	0.5648	1.017386	0.978068
348000	1.8255	0.5180	1.3075	0.8276	0.5646	1.017633	0.978783
349000	1.8254	0.5176	1.3078	0.8278	0.5645	1.017869	0.979486
350000	1.8253	0.5172	1.3081	0.8279	0.5645	1.018128	0.980208
351000	1.8253	0.5169	1.3085	0.8280	0.5643	1.018374	0.980892
352000	1.8252	0.5164	1.3088	0.8281	0.5642	1.018608	0.981545
353000	1.8252	0.5161	1.3091	0.8282	0.5641	1.018828	0.982175
354000	1.8252	0.5157	1.3095	0.8284	0.5640	1.019055	0.982800
355000	1.8251	0.5153	1.3098	0.8285	0.5639	1.019266	0.983433
356000	1.8250	0.5150	1.3101	0.8286	0.5638	1.019494	0.984056
