Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
118000	1.7407	1.2002	0.5405	0.6015	0.8211	0.426558	0.445002
119000	1.7413	1.2020	0.5393	0.6010	0.8215	0.426629	0.445101
120000	1.7416	1.2035	0.5381	0.6004	0.8220	0.426722	0.445328
121000	1.7422	1.2055	0.5367	0.5998	0.8225	0.426870	0.445511
122000	1.7428	1.2072	0.5356	0.5994	0.8228	0.426934	0.445587
123000	1.7431	1.2090	0.5342	0.5987	0.8235	0.426981	0.445659
124000	1.7434	1.2106	0.5328	0.5981	0.8237	0.427040	0.445737
125000	1.7445	1.2126	0.5319	0.5975	0.8241	0.427094	0.445818
126000	1.7451	1.2141	0.5310	0.5970	0.8244	0.427277	0.446062
127000	1.7457	1.2156	0.5301	0.5965	0.8246	0.427388	0.446159
128000	1.7461	1.2169	0.5292	0.5960	0.8249	0.427488	0.446227
129000	1.7466	1.2186	0.5280	0.5954	0.8254	0.427574	0.446555
130000	1.7468	1.2201	0.5267	0.5949	0.8258	0.427660	0.446590
131000	1.7470	1.2218	0.5252	0.5944	0.8263	0.427752	0.446731
132000	1.7475	1.2230	0.5244	0.5940	0.8265	0.427750	0.446731
133000	1.7476	1.2244	0.5232	0.5936	0.8269	0.427784	0.446760
134000	1.7479	1.2253	0.5226	0.5933	0.8272	0.427884	0.446802
135000	1.7481	1.2266	0.5215	0.5928	0.8275	0.427895	0.446806
136000	1.7484	1.2280	0.5205	0.5922	0.8278	0.428057	0.447024
137000	1.7487	1.2292	0.5194	0.5918	0.8282	0.428134	0.447106
138000	1.7490	1.2306	0.5184	0.5913	0.8286	0.428182	0.447155
139000	1.7492	1.2319	0.5174	0.5910	0.8289	0.428259	0.447221
140000	1.7493	1.2329	0.5164	0.5907	0.8291	0.428307	0.447257
141000	1.7498	1.2342	0.5156	0.5901	0.8294	0.428431	0.447374
