Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
130000	1.4908	0.7833	0.7075	0.4477	0.4148	0.376857	0.372266
131000	1.4910	0.7831	0.7079	0.4476	0.4151	0.377058	0.372476
132000	1.4914	0.7831	0.7084	0.4475	0.4153	0.377147	0.372582
133000	1.4916	0.7828	0.7087	0.4472	0.4151	0.377224	0.372663
134000	1.4917	0.7827	0.7090	0.4474	0.4153	0.377295	0.372764
135000	1.4920	0.7824	0.7095	0.4473	0.4151	0.377371	0.372861
136000	1.4924	0.7823	0.7101	0.4472	0.4151	0.377494	0.372978
137000	1.4927	0.7822	0.7105	0.4471	0.4151	0.377507	0.372996
138000	1.4927	0.7820	0.7107	0.4471	0.4150	0.377520	0.373011
139000	1.4928	0.7819	0.7108	0.4472	0.4152	0.377515	0.373008
140000	1.4927	0.7816	0.7111	0.4475	0.4152	0.377518	0.373009
141000	1.4931	0.7814	0.7117	0.4473	0.4148	0.377649	0.373195
142000	1.4933	0.7814	0.7119	0.4469	0.4152	0.377681	0.373280
143000	1.4936	0.7816	0.7119	0.4466	0.4153	0.377711	0.373367
144000	1.4940	0.7818	0.7122	0.4464	0.4153	0.377775	0.373457
145000	1.4940	0.7816	0.7124	0.4465	0.4151	0.377822	0.373530
146000	1.4942	0.7814	0.7128	0.4465	0.4150	0.378002	0.373679
147000	1.4945	0.7812	0.7132	0.4464	0.4148	0.378099	0.373728
148000	1.4947	0.7812	0.7135	0.4463	0.4150	0.378188	0.373753
149000	1.4951	0.7813	0.7138	0.4459	0.4151	0.378238	0.373737
150000	1.4950	0.7812	0.7139	0.4457	0.4151	0.378297	0.373740
151000	1.4955	0.7812	0.7143	0.4455	0.4150	0.378427	0.373957
152000	1.4959	0.7812	0.7146	0.4453	0.4149	0.378467	0.374077
153000	1.4961	0.7812	0.7149	0.4450	0.4147	0.378469	0.374162
154000	1.4964	0.7811	0.7153	0.4451	0.4147	0.378491	0.374250
155000	1.4964	0.7810	0.7154	0.4449	0.4149	0.378496	0.374306
156000	1.4965	0.7809	0.7156	0.4449	0.4150	0.378672	0.374429
157000	1.4964	0.7806	0.7158	0.4452	0.4153	0.378776	0.374468
158000	1.4964	0.7805	0.7158	0.4450	0.4154	0.378882	0.374506
159000	1.4965	0.7804	0.7161	0.4447	0.4154	0.379005	0.374539
160000	1.4967	0.7804	0.7163	0.4446	0.4156	0.379131	0.374560
161000	1.4971	0.7804	0.7167	0.4445	0.4154	0.379213	0.374711
162000	1.4974	0.7804	0.7170	0.4444	0.4152	0.379184	0.374769
163000	1.4976	0.7805	0.7172	0.4439	0.4149	0.379122	0.374773
164000	1.4977	0.7803	0.7174	0.4442	0.4151	0.379054	0.374777
165000	1.4978	0.7803	0.7175	0.4441	0.4151	0.378984	0.374769
166000	1.4978	0.7802	0.7176	0.4446	0.4152	0.379058	0.374843
167000	1.4977	0.7801	0.7176	0.4443	0.4153	0.379049	0.374850
168000	1.4977	0.7800	0.7177	0.4445	0.4153	0.379010	0.374838
169000	1.4977	0.7798	0.7179	0.4443	0.4153	0.378961	0.374799
170000	1.4978	0.7797	0.7181	0.4444	0.4156	0.378966	0.374782
171000	1.4980	0.7797	0.7183	0.4442	0.4155	0.379063	0.374815
172000	1.4983	0.7797	0.7185	0.4439	0.4155	0.379061	0.374773
173000	1.4984	0.7798	0.7186	0.4439	0.4155	0.379058	0.374734
174000	1.4985	0.7796	0.7188	0.4436	0.4155	0.379037	0.374668
175000	1.4987	0.7796	0.7191	0.4436	0.4154	0.379016	0.374605
176000	1.4987	0.7795	0.7193	0.4435	0.4155	0.379104	0.374662
177000	1.4988	0.7794	0.7194	0.4434	0.4158	0.379114	0.374641
178000	1.4989	0.7792	0.7197	0.4434	0.4159	0.379126	0.374610
179000	1.4990	0.7790	0.7200	0.4431	0.4157	0.379162	0.374599
180000	1.4992	0.7789	0.7203	0.4432	0.4157	0.379164	0.374556
181000	1.4991	0.7786	0.7205	0.4432	0.4158	0.379194	0.374653
